,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6418524980545044,0.4714335501194,0.31815987825393677,0.41744479537010193,0.906729,0.8416976,0.91404533
1,,,,,0.23103487,0.10708475,0.19345358
2,,,,,0.3083801,0.13607132,0.23954716
3,,,,,0.3983722,0.07278666,0.13569643
4,,,,,0.51265144,0.43315908,0.6044815
