,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.5449540615081787,0.47294503450393677,0.2825535833835602,0.37833890318870544,0.8688668,0.826839,0.9052128
1,,,,,0.335428,0.11028796,0.1986655
2,,,,,0.57209563,0.15919009,0.27465746
3,,,,,0.29794347,0.04506782,0.08624861
4,,,,,0.29039097,0.27138314,0.42691007
