,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.69586181640625,0.44002729654312134,0.3007808327674866,0.36697620153427124,0.86562496,0.8246834,0.90391946
1,,,,,0.612149,0.11093897,0.1997211
2,,,,,0.00033503643,0.0003302919,0.0006603657
3,,,,,0.010682363,0.0052238805,0.010393467
4,,,,,0.7113452,0.5627276,0.7201864
