,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6728329062461853,0.5285478234291077,0.36056557297706604,0.47003108263015747,0.8576887,0.8244401,0.9037733
1,,,,,0.5179461,0.16778536,0.2873565
2,,,,,0.38405645,0.24214779,0.38988563
3,,,,,0.2884238,0.040734433,0.078280166
4,,,,,0.5946241,0.52772015,0.69085974
