,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6568806767463684,0.5089476704597473,0.33586585521698,0.4378388524055481,0.87780833,0.8382706,0.91202086
1,,,,,0.5929008,0.14572956,0.25438735
2,,,,,0.2568892,0.16771248,0.28724962
3,,,,,0.25485066,0.043248244,0.08291074
4,,,,,0.56228954,0.4843684,0.6526256
