,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7473958134651184,0.5514010787010193,0.4191623330116272,0.5384418964385986,0.8938171,0.83904505,0.91247904
1,,,,,0.4328012,0.2864476,0.44533116
2,,,,,0.4159896,0.30556965,0.46810165
3,,,,,0.29133058,0.059393473,0.11212731
4,,,,,0.7230669,0.60535586,0.7541703
