,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6568501591682434,0.47340935468673706,0.3276129364967346,0.42824429273605347,0.8809309,0.830522,0.9074155
1,,,,,0.3644701,0.15255924,0.2647313
2,,,,,0.24355055,0.11819161,0.21139778
3,,,,,0.30404767,0.05856417,0.11064831
4,,,,,0.57404757,0.47822765,0.64702845
