,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6216193437576294,0.49676427245140076,0.3311725854873657,0.4363136887550354,0.92016906,0.85323906,0.92080843
1,,,,,0.34901494,0.20333785,0.33795637
2,,,,,0.16739258,0.14090067,0.24699903
3,,,,,0.5815711,0.05078658,0.09666393
4,,,,,0.46567377,0.40759882,0.5791406
