,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6343112587928772,0.4822034239768982,0.3196929097175598,0.4151133894920349,0.8641553,0.82869804,0.90632576
1,,,,,0.6200181,0.16056061,0.27669492
2,,,,,0.14249519,0.106629685,0.1927107
3,,,,,0.23988083,0.029737666,0.057757754
4,,,,,0.5444677,0.47283846,0.64207786
