,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7394545078277588,0.5586262941360474,0.4087759554386139,0.5279008746147156,0.8819277,0.8398436,0.91295105
1,,,,,0.41649684,0.23175304,0.3762979
2,,,,,0.45137784,0.31113422,0.47460315
3,,,,,0.3343507,0.07185133,0.13406959
4,,,,,0.70897835,0.5892977,0.7415825
