,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6281365156173706,0.4352102279663086,0.3027370572090149,0.39669734239578247,0.8607005,0.8174341,0.89954746
1,,,,,0.15104167,0.09985404,0.1815769
2,,,,,0.20386967,0.09362979,0.17122757
3,,,,,0.4155948,0.06514409,0.12231978
4,,,,,0.5448446,0.43762335,0.608815
