,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6841244101524353,0.5448631048202515,0.3540591895580292,0.45834454894065857,0.8967395,0.8498494,0.91883093
1,,,,,0.651721,0.18817529,0.31674668
2,,,,,0.5725145,0.21039307,0.3476442
3,,,,,0.046944264,0.020920366,0.040983345
4,,,,,0.55639607,0.5009578,0.6675175
