,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7242567539215088,0.5008569955825806,0.3650363087654114,0.4725019037723541,0.9666448,0.84056973,0.9133799
1,,,,,0.41723278,0.18529227,0.31265247
2,,,,,0.2939107,0.19890036,0.33180463
3,,,,,0.18755904,0.049398076,0.094145544
4,,,,,0.6389377,0.55102104,0.7105268
