,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6755031943321228,0.48364466428756714,0.33224546909332275,0.42541638016700745,0.924118,0.8609785,0.92529655
1,,,,,0.5390625,0.11048711,0.19898854
2,,,,,0.25862718,0.15293841,0.26530197
3,,,,,0.124046214,0.0366144,0.07064228
4,,,,,0.5723694,0.50020903,0.6668525
