,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6983591914176941,0.4826675057411194,0.3443590998649597,0.44164395332336426,0.9129527,0.852386,0.9203114
1,,,,,0.3662817,0.12938707,0.22912793
2,,,,,0.2157844,0.14158915,0.24805623
3,,,,,0.27672407,0.057385694,0.1085426
4,,,,,0.6415945,0.5410476,0.7021816
