,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6383819580078125,0.4976785182952881,0.31270626187324524,0.4042421281337738,0.86309457,0.8205909,0.9014556
1,,,,,0.0,0.0,0.0
2,,,,,0.56198174,0.2272635,0.3703581
3,,,,,0.5580263,0.0725392,0.13526629
4,,,,,0.50529003,0.44313765,0.6141308
