,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7310028076171875,0.5110782384872437,0.3820670247077942,0.4901348650455475,0.92352587,0.8545761,0.92158645
1,,,,,0.35116622,0.17011765,0.29077017
2,,,,,0.37582713,0.26267415,0.4160601
3,,,,,0.22672771,0.048515007,0.09254041
4,,,,,0.6781444,0.5744524,0.7297171
