,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7088775634765625,0.49805718660354614,0.3545451760292053,0.45682182908058167,0.9082668,0.8478356,0.9176526
1,,,,,0.3763587,0.14570959,0.25435692
2,,,,,0.23735237,0.15881579,0.27410012
3,,,,,0.3060824,0.06693683,0.12547478
4,,,,,0.6622254,0.5534281,0.71252495
