,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7018703818321228,0.534731924533844,0.3708009421825409,0.4777041971683502,0.9168676,0.85779476,0.9234548
1,,,,,0.5348732,0.16125344,0.27772307
2,,,,,0.27529526,0.2361468,0.38206917
3,,,,,0.32432237,0.051381532,0.097740985
4,,,,,0.6223011,0.5474282,0.70753294
