,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.6798011064529419,0.5035631656646729,0.34211426973342896,0.4400593340396881,0.8843388,0.8453047,0.91616815
1,,,,,0.59375,0.15610628,0.27005523
2,,,,,0.41751823,0.18814637,0.3167057
3,,,,,0.033282466,0.011090662,0.021938019
4,,,,,0.5889263,0.50992334,0.67542946
