,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7315080165863037,0.5284210443496704,0.39514341950416565,0.5096036791801453,0.8828223,0.83392286,0.9094416
1,,,,,0.28283516,0.18055657,0.3058838
2,,,,,0.45602646,0.3164533,0.48076648
3,,,,,0.32076156,0.060733646,0.11451253
4,,,,,0.69965965,0.58405066,0.7374141
