,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.5796610713005066,0.4590027332305908,0.2984951436519623,0.40153080224990845,0.81417364,0.7892566,0.8822173
1,,,,,0.4025702,0.16899568,0.28912967
2,,,,,0.569897,0.1444448,0.25242773
3,,,,,0.09083642,0.025649443,0.050016005
4,,,,,0.41753626,0.3641292,0.5338632
