,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.5751410722732544,0.4850805401802063,0.30127039551734924,0.40043503046035767,0.8682661,0.8349836,0.91007197
1,,,,,0.4600883,0.122282244,0.21791708
2,,,,,0.4190887,0.17374018,0.2960454
3,,,,,0.30433834,0.03857348,0.07428166
4,,,,,0.3736213,0.33677247,0.50385904
