,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.8002590537071228,0.4845704138278961,0.39015525579452515,0.4858289361000061,0.9387593,0.8694297,0.93015504
1,,,,,0.37233922,0.19456278,0.32574725
2,,,,,0.15005444,0.123859234,0.22041771
3,,,,,0.10464356,0.07323399,0.13647349
4,,,,,0.85705537,0.6896905,0.81635123
