,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7409600019454956,0.5247474908828735,0.3918352425098419,0.5034195184707642,0.9239859,0.8496598,0.91872007
1,,,,,0.30129075,0.1750773,0.29798433
2,,,,,0.41454476,0.28016868,0.4377059
3,,,,,0.29162124,0.06403485,0.12036232
4,,,,,0.6922946,0.5902356,0.7423247
