,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.3807712197303772,0.4134460389614105,0.19525852799415588,0.25108304619789124,0.7893894,0.76571465,0.8673141
1,,,,,0.6477581,0.08280983,0.1529536
2,,,,,0.56154203,0.10293802,0.18666147
3,,,,,0.06823632,0.024525937,0.04787763
4,,,,,0.00030446146,0.00030425744,0.0006083298
