,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7483079433441162,0.5163374543190002,0.37978795170783997,0.4778651297092438,0.878852,0.83792764,0.91181785
1,,,,,0.5779552,0.12374845,0.22024226
2,,,,,0.3466999,0.29557627,0.4562854
3,,,,,0.02441683,0.015773907,0.03105791
4,,,,,0.7537632,0.62591344,0.76992226
