,overall_acc,avg_per_class_acc,avg_jacc,avg_dice,pc_opa,pc_j,pc_d
0,0.7027587890625,0.5005866289138794,0.3594474494457245,0.4654149115085602,0.94665295,0.8557604,0.92227465
1,,,,,0.35235506,0.18195638,0.30789018
2,,,,,0.2736829,0.1754857,0.29857567
3,,,,,0.31916285,0.057224754,0.10825466
4,,,,,0.6110795,0.52681,0.69007933
